received_time,log_time,level,package,obj_name,thread_id,message
2025-12-03 01:39:03,2025-12-02 17:39:48,INFO,com.cmtelematics.sdk.internal.logger,CLogger,32143,open
2025-12-03 01:39:03,2025-12-02 17:39:48,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32166,/bitrise/src/src/Engine/SysClock.cpp:get_mono:269: Updating fil counter from true uptime +13.207 (3 similar messages suppressed)
2025-12-03 01:39:03,2025-12-02 17:45:53,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32166,/bitrise/src/src/Engine/SysClock.cpp:get_mono:269: Updating fil counter from true uptime +70.479 (5 similar messages suppressed)
2025-12-03 01:39:03,2025-12-02 17:51:29,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32166,/bitrise/src/src/Engine/SysClock.cpp:get_mono:269: Updating fil counter from true uptime +37.960 (9 similar messages suppressed)
2025-12-03 01:39:03,2025-12-02 17:54:32,INFO,com.cmtelematics.sdk,PassiveManager,32161,[fused->1]
2025-12-03 01:39:03,2025-12-02 17:58:08,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32166,/bitrise/src/src/Engine/SysClock.cpp:get_mono:269: Updating fil counter from true uptime +134.106 (4 similar messages suppressed)
2025-12-03 01:39:03,2025-12-02 18:03:26,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32166,/bitrise/src/src/Engine/SysClock.cpp:get_mono:269: Updating fil counter from true uptime +97.963 (4 similar messages suppressed)
2025-12-03 01:39:03,2025-12-02 18:09:22,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32166,/bitrise/src/src/Engine/SysClock.cpp:get_mono:269: Updating fil counter from true uptime +137.902 (3 similar messages suppressed)
2025-12-03 01:39:03,2025-12-02 18:14:27,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32166,/bitrise/src/src/Engine/SysClock.cpp:get_mono:269: Updating fil counter from true uptime +77.275 (4 similar messages suppressed)
2025-12-03 01:39:03,2025-12-02 18:20:39,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32166,/bitrise/src/src/Engine/SysClock.cpp:get_mono:269: Updating fil counter from true uptime +137.544 (5 similar messages suppressed)
2025-12-03 01:39:03,2025-12-02 18:25:43,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32166,/bitrise/src/src/Engine/SysClock.cpp:get_mono:269: Updating fil counter from true uptime +21.536 (6 similar messages suppressed)
2025-12-03 01:39:03,2025-12-02 18:31:03,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32166,/bitrise/src/src/Engine/SysClock.cpp:get_mono:269: Updating fil counter from true uptime +40.662 (3 similar messages suppressed)
2025-12-03 01:39:03,2025-12-02 18:31:05,INFO,com.cmtelematics.sdk,PassiveManager,32161,[fused->1]
2025-12-03 01:39:03,2025-12-02 18:36:06,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32166,/bitrise/src/src/Engine/SysClock.cpp:get_mono:269: Updating fil counter from true uptime +39.388 (6 similar messages suppressed)
2025-12-03 01:39:03,2025-12-02 18:41:22,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32166,/bitrise/src/src/Engine/SysClock.cpp:get_mono:269: Updating fil counter from true uptime +32.397 (7 similar messages suppressed)
2025-12-03 01:39:03,2025-12-02 18:46:42,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32166,/bitrise/src/src/Engine/SysClock.cpp:get_mono:269: Updating fil counter from true uptime +128.331 (2 similar messages suppressed)
2025-12-03 01:39:03,2025-12-02 18:51:30,INFO,com.cmtelematics.sdk,PassiveManager,32161,[fused->1]
2025-12-03 01:39:03,2025-12-02 18:51:51,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32166,/bitrise/src/src/Engine/SysClock.cpp:get_mono:269: Updating fil counter from true uptime +19.333 (6 similar messages suppressed)
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,API.CmtCore,2,"initCore < {configuration= CmtCoreConfiguration(applicationId=null, applicationVersion=null, apiKey=[REDACTED], serverUrl=https://mobile-aioi-prod.cmtelematics.com, certificatePinningConfig=CmtCertificatePinningConfig(enabled=false, publicKeyHashes=[0 items]), function_name=initCore, @=}"
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,API.AuthenticationManag...,32383,"state @ {function_name=state, @=LoggedIn(userId=ee95, shortUserId=760776267, extraFields={})}"
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,SensorEngineImpl,2,"Sensor Engine initialized {sensor_engine_mode=OneCmt, last_process_exit_reason=LOW MEMORY, last_process_exit_description=, last_process_exit_timestamp=1764702609986, application_start_reason=JOB, application_start_type=COLD, application_was_force_stopped=false}"
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,Gq,2,Cancelled model downloads
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,SensorEngineImpl,32378,"Logging application info {target_sdk=35, compile_sdk=35, min_sdk=26, app_info_flags=545799748}"
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.util,CLogger,32391,"log-upload: [1764697172910.bz2,age=5446969]"
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.util,CLogger,32391,"log-write: [clog,age=726089]"
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,Sdk,2,init pid=9851
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,PassiveManager,32408,locationPermissionState null->ALWAYS
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,PassiveManager,32408,activityRecognitionPermissionState null->GRANTED
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,AppModel,2,userID=760776267 locale=ja_JP
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,AppModel,2,onStart
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32383,/bitrise/src/src/Android/SensorThread.cpp:Java_com_cmtelematics_FilterEngine_FilterEngine_initialize:1246: Initializing native filter engine
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,TelematicsServiceManage...,2,onStart
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32383,/bitrise/src/src/Engine/SysClock.cpp:get_mono:269: Updating fil counter from true uptime +219106.561
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32383,"/bitrise/src/src/Engine/SysClock.cpp:SysClock:613: SysClock init serverOffset: 59.001735, counterOffset: 1764418412.107932"
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,BgTripReceiver,2,"poke->bootstrap, trigger=TelematicsServiceManager"
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32416,/bitrise/src/src/MobileCommon/EngineThread.cpp:operator():289: Starting Filter Engine 1.7.4498 for Android (commit 0d3f030 built on 16 Jul 2024 for ARMv8)
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32417,/bitrise/src/src/Android/SensorThread.cpp:run:766: Starting event loop
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32416,/bitrise/src/src/MobileCommon/EngineThread.cpp:operator():290: TicksSize set to 900 secs
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32416,/bitrise/src/src/MobileCommon/EngineThread.cpp:checkPending:248: Entering blocking wait
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,Fi,32383,enableSensorEngine called {value=true}
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32383,/bitrise/src/src/Android/SensorThread.cpp:Java_com_cmtelematics_FilterEngine_FilterEngine_configureOneCmt:1378: Configuring native filter engine
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32383,"/bitrise/src/src/MobileCommon/EngineThread.cpp:configure:197: Configuring engine, profile=1"
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32383,/bitrise/src/src/MobileCommon/EngineThread.cpp:configure:202: Raw mode disabled
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32416,/bitrise/src/src/MobileCommon/EngineThread.cpp:checkPending:241: Received new configuration
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32416,/bitrise/src/src/MobileCommon/EngineThread.cpp:maybe_set_from_json:1587: legacy_tag_data: missing key
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32416,/bitrise/src/src/MobileCommon/EngineThread.cpp:maybe_set_from_json:1587: always_include_tag_packets: missing key
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32416,/bitrise/src/src/MobileCommon/EngineThread.cpp:maybe_set_from_json:1587: allowTimeByGPS: missing key
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32416,/bitrise/src/src/MobileCommon/EngineThread.cpp:maybe_set_from_json:1587: always_emit_impact_events: missing key
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32416,/bitrise/src/src/MobileCommon/EngineThread.cpp:maybe_set_from_json:1587: tick_history_len: missing key
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32416,/bitrise/src/src/MobileCommon/EngineThread.cpp:maybe_set_from_json:1587: record_impact_ticks: missing key
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32416,/bitrise/src/src/MobileCommon/EngineThread.cpp:maybe_set_from_json:1587: pre_impact_ticks: missing key
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32416,/bitrise/src/src/MobileCommon/EngineThread.cpp:maybe_set_from_json:1587: post_impact_ticks: missing key
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32416,/bitrise/src/src/MobileCommon/EngineThread.cpp:maybe_set_from_json:1587: crvs: missing key
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32416,/bitrise/src/src/MobileCommon/EngineThread.cpp:maybe_set_from_json:1587: tap_classifier: missing key
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32416,"/bitrise/src/src/MobileCommon/EngineThread.cpp:configureOther:1898: configureOther is complete! Final settings are: ""run_tap_classifier"": true, ""tap_classifier_threshold"": 0.500000}"
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32416,"/bitrise/src/src/MobileCommon/EngineThread.cpp:doMobileConfig:1684: doMobileConfig is complete! Final settings are {""legacy_tag_data"": true, ""always_include_tag_packets"": true, ""allow_time_by_gps"": false, ""tick_history_len"": 180, ""record_impact_ticks"": false, ""pre_impact_ticks"": 60, ""post_impact_ticks"": 240, ""always_emit_impact_events"": true}"
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,BgTripDetector-0,32418,onGeofencingEnabledChange: null->true
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,BgTripDetector,32418,updateUserActivityRequests: hasUserActivityPermissions=true
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,Ad,32383,Enqueuing tick purge worker {workRequest=fe3f7465-42e3-4b85-847a-f72b70c6ed64}
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,Kf,32406,OneCmt pipeline start
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32406,/bitrise/src/src/MobileCommon/EngineThread.cpp:allowClockJumps:1907: Clock jumps now enabled
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,PassiveManager,2,Location requested
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,AppModel,2,toast: userid 760776267
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,AnomalyListener,2,Registered AnomalyListener
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,PassiveManager,32408,createUserActivityTransitions OK
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,BgTripDetector-0,32418,updateUserActivityRequests: 0->60000
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,PassiveManager,32408,bluetoothPermissionState null->GRANTED
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,BgTripDetector-0,32418,createGeofence RESTART/BOOTSTRAP geofence LatLngFence{ acc=1.3 name='PARKED_FENCE} distance=-1.0
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,PassiveManager,32408,[fused->1]
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,DeviceStateManager,2,toast: ON
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,DeviceStateManager,2,Received WiFi_state change: ON
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.util,BgTripDetector-0,2,toast createGeofence RESTART/BOOTSTRAP geofence LatLngFence{ acc=1.3 name='PARKED_FENCE} distance=-1.0
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk.internal.service,Android12FGSLauncher,2,Unblock foreground service start with reason: com.cmtelematics.cms.action.ACTION_USER_ACTIVITY_TRANSITION_RECEIVED on elapsedRealTime = 284148994
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,DeviceStateManager,2,toast: CONNECTED
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,DeviceStateManager,2,Received network_state change: CONNECTED
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,BgTripDetector-0,32418,createGeofence success LatLngFence{ acc=1.3 name='PARKED_FENCE}
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,DriveDb,32418,no possible drive found to restart
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,InterruptedTripManager,32418,No restartable trip found
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,BgTripDetector-0,32418,updateUserGeofence: no location or not enabled
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,BgTripDetector,32418,onLocationComplete: tracking location in background disabled
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,PhoneOnlyStartDetector,32418,shouldSuppress: no recent trip found
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,BgTripDetector-2,32418,updateUserGeofence: Too close to parked geofence
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,BgTripDetector-3,32418,Received UAT [ENTER IN_VEHICLE 27244s]
2025-12-03 01:39:03,2025-12-02 19:10:19,INFO,com.cmtelematics.sdk,BgTripDetector-3,32418,Received UAT [ENTER IN_VEHICLE 27244s] (stale)
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,API.CmtCore,2,"initCore < {configuration= CmtCoreConfiguration(applicationId=null, applicationVersion=null, apiKey=[REDACTED], serverUrl=https://mobile-aioi-prod.cmtelematics.com, certificatePinningConfig=CmtCertificatePinningConfig(enabled=false, publicKeyHashes=[0 items]), function_name=initCore, @=}"
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,API.AuthenticationManag...,32456,"state @ {function_name=state, @=LoggedIn(userId=ee95, shortUserId=760776267, extraFields={})}"
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,SensorEngineImpl,2,"Sensor Engine initialized {sensor_engine_mode=OneCmt, last_process_exit_reason=LOW MEMORY, last_process_exit_description=, last_process_exit_timestamp=1764702619594, application_start_reason=JOB, application_start_type=COLD, application_was_force_stopped=false}"
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,Gq,2,Cancelled model downloads
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,SensorEngineImpl,32475,"Logging application info {target_sdk=35, compile_sdk=35, min_sdk=26, app_info_flags=545799748}"
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.util,CLogger,32467,"log-upload: [1764697172910.bz2,age=14220546]"
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.util,CLogger,32467,"log-write: [clog,age=8773462]"
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk,Sdk,2,init pid=11343
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk,PassiveManager,32485,locationPermissionState null->ALWAYS
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk,PassiveManager,32485,activityRecognitionPermissionState null->GRANTED
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32457,/bitrise/src/src/Android/SensorThread.cpp:Java_com_cmtelematics_FilterEngine_FilterEngine_initialize:1246: Initializing native filter engine
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32457,/bitrise/src/src/Engine/SysClock.cpp:get_mono:269: Updating fil counter from true uptime +227516.287
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32457,"/bitrise/src/src/Engine/SysClock.cpp:SysClock:613: SysClock init serverOffset: 59.001735, counterOffset: 1764418412.107932"
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,Fi,32457,enableSensorEngine called {value=true}
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32457,/bitrise/src/src/Android/SensorThread.cpp:Java_com_cmtelematics_FilterEngine_FilterEngine_configureOneCmt:1378: Configuring native filter engine
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32490,/bitrise/src/src/MobileCommon/EngineThread.cpp:operator():289: Starting Filter Engine 1.7.4498 for Android (commit 0d3f030 built on 16 Jul 2024 for ARMv8)
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32490,/bitrise/src/src/MobileCommon/EngineThread.cpp:operator():290: TicksSize set to 900 secs
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32457,"/bitrise/src/src/MobileCommon/EngineThread.cpp:configure:197: Configuring engine, profile=1"
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32457,/bitrise/src/src/MobileCommon/EngineThread.cpp:configure:202: Raw mode disabled
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32490,/bitrise/src/src/MobileCommon/EngineThread.cpp:checkPending:241: Received new configuration
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32490,/bitrise/src/src/MobileCommon/EngineThread.cpp:maybe_set_from_json:1587: legacy_tag_data: missing key
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32490,/bitrise/src/src/MobileCommon/EngineThread.cpp:maybe_set_from_json:1587: always_include_tag_packets: missing key
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32490,/bitrise/src/src/MobileCommon/EngineThread.cpp:maybe_set_from_json:1587: allowTimeByGPS: missing key
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32490,/bitrise/src/src/MobileCommon/EngineThread.cpp:maybe_set_from_json:1587: always_emit_impact_events: missing key
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32490,/bitrise/src/src/MobileCommon/EngineThread.cpp:maybe_set_from_json:1587: tick_history_len: missing key
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32490,/bitrise/src/src/MobileCommon/EngineThread.cpp:maybe_set_from_json:1587: record_impact_ticks: missing key
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32490,/bitrise/src/src/MobileCommon/EngineThread.cpp:maybe_set_from_json:1587: pre_impact_ticks: missing key
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32490,/bitrise/src/src/MobileCommon/EngineThread.cpp:maybe_set_from_json:1587: post_impact_ticks: missing key
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32490,/bitrise/src/src/MobileCommon/EngineThread.cpp:maybe_set_from_json:1587: crvs: missing key
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32492,/bitrise/src/src/Android/SensorThread.cpp:run:766: Starting event loop
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32490,/bitrise/src/src/MobileCommon/EngineThread.cpp:maybe_set_from_json:1587: tap_classifier: missing key
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32490,"/bitrise/src/src/MobileCommon/EngineThread.cpp:configureOther:1898: configureOther is complete! Final settings are: ""run_tap_classifier"": true, ""tap_classifier_threshold"": 0.500000}"
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32490,"/bitrise/src/src/MobileCommon/EngineThread.cpp:doMobileConfig:1684: doMobileConfig is complete! Final settings are {""legacy_tag_data"": true, ""always_include_tag_packets"": true, ""allow_time_by_gps"": false, ""tick_history_len"": 180, ""record_impact_ticks"": false, ""pre_impact_ticks"": 60, ""post_impact_ticks"": 240, ""always_emit_impact_events"": true}"
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk,AppModel,2,userID=760776267 locale=ja_JP
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk,AppModel,2,onStart
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk,TelematicsServiceManage...,2,onStart
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk,BgTripReceiver,2,"poke->bootstrap, trigger=TelematicsServiceManager"
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,Ad,32457,Enqueuing tick purge worker {workRequest=7ea9f1e4-4ad8-474b-9c43-3ad05fc9c727}
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk,BgTripDetector-0,32495,onGeofencingEnabledChange: null->true
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk,BgTripDetector,32495,updateUserActivityRequests: hasUserActivityPermissions=true
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,Kf,32482,OneCmt pipeline start
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.internal.logger,FilterEngineLogger,32482,/bitrise/src/src/MobileCommon/EngineThread.cpp:allowClockJumps:1907: Clock jumps now enabled
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk,PassiveManager,2,Location requested
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk,AppModel,2,toast: userid 760776267
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk,AnomalyListener,2,DozeMode is on
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk,AnomalyListener,2,Registered AnomalyListener
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk,ConfigFetchWorker,32502,doWork singleshot = false with Work id = 3b569769-0fd9-4964-a593-a67cb2c882d8
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk,SyncWorker,32503,doWork isRecurring=true
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk,PassiveManager,32485,createUserActivityTransitions OK
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk,PassiveManager,32485,bluetoothPermissionState null->GRANTED
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk,PassiveManager,32485,[fused->1]
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk,BgTripDetector-0,32495,updateUserActivityRequests: 0->60000
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk,BgTripDetector-0,32495,createGeofence RESTART/BOOTSTRAP geofence LatLngFence{ acc=1.3 name='PARKED_FENCE} distance=-1.0
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk.util,BgTripDetector-0,2,toast createGeofence RESTART/BOOTSTRAP geofence LatLngFence{ acc=1.3 name='PARKED_FENCE} distance=-1.0
2025-12-03 01:39:03,2025-12-02 21:36:32,INFO,com.cmtelematics.sdk,SyncWorker,32503,"SdkConfigTuple(googlePlayServicesVersion=254534035, googlePlayStatus=SUCCESS, huaweiMobileServicesVersion=null, huaweiMobileServicesStatus=null, fgPref=false, appImportance=PERCEPTIBLE, inFg=false, uaReceivedTs=276492730, locReceivedTs=0, svcRunning=false, deviceStill=false, phoneLowBattery=false, ignBatteryOpt=true, doze=true, appStandbyBucket=unknown, appInactive=false, bgRestricted=false, powerSave=false, netloc=ALWAYS, gps=ALWAYS, activityRecognitionPermission=true, autoRevokeWhitelisted=true, persistentTagScanning=false, sensorflowConfigSha256=null, sensorflowVersion=null, crashEnabledForDevice=null, ts=1764711392994)"
